name,rstb,path
Actor/Pack/Obj_Mineral_A_01_DeathMountain.bactorpack,12064,content/Actor/Pack/Obj_Mineral_A_01_DeathMountain.sbactorpack
Actor/Pack/Obj_Mineral_B_01.bactorpack,12064,content/Actor/Pack/Obj_Mineral_B_01.sbactorpack
Actor/Pack/Obj_Mineral_B_01_DeathMountain.bactorpack,12064,content/Actor/Pack/Obj_Mineral_B_01_DeathMountain.sbactorpack
Actor/Pack/TwnObj_AncientOven_A_02.bactorpack,20896,content/Actor/Pack/TwnObj_AncientOven_A_02.sbactorpack
Actor/Pack/TwnObj_AncientOven_A_02_Bow.bactorpack,20672,content/Actor/Pack/TwnObj_AncientOven_A_02_Bow.sbactorpack
Actor/Pack/TwnObj_AncientOven_A_02_Lsword.bactorpack,21088,content/Actor/Pack/TwnObj_AncientOven_A_02_Lsword.sbactorpack
Actor/Pack/TwnObj_AncientOven_A_02_Shield.bactorpack,20960,content/Actor/Pack/TwnObj_AncientOven_A_02_Shield.sbactorpack
Actor/Pack/TwnObj_AncientOven_A_02_Spear.bactorpack,21216,content/Actor/Pack/TwnObj_AncientOven_A_02_Spear.sbactorpack
Actor/Pack/TwnObj_Anvil.bactorpack,17152,content/Actor/Pack/TwnObj_Anvil.sbactorpack
Actor/Pack/Weapon_Bow_001.bactorpack,15104,content/Actor/Pack/Weapon_Bow_001.sbactorpack
Actor/Pack/Weapon_Bow_002.bactorpack,15136,content/Actor/Pack/Weapon_Bow_002.sbactorpack
Actor/Pack/Weapon_Bow_009.bactorpack,15104,content/Actor/Pack/Weapon_Bow_009.sbactorpack
Actor/Pack/Weapon_Bow_013.bactorpack,15040,content/Actor/Pack/Weapon_Bow_013.sbactorpack
Actor/Pack/Weapon_Bow_014.bactorpack,15104,content/Actor/Pack/Weapon_Bow_014.sbactorpack
Actor/Pack/Weapon_Bow_015.bactorpack,15136,content/Actor/Pack/Weapon_Bow_015.sbactorpack
Actor/Pack/Weapon_Bow_016.bactorpack,15072,content/Actor/Pack/Weapon_Bow_016.sbactorpack
Actor/Pack/Weapon_Bow_017.bactorpack,15072,content/Actor/Pack/Weapon_Bow_017.sbactorpack
Actor/Pack/Weapon_Bow_026.bactorpack,15104,content/Actor/Pack/Weapon_Bow_026.sbactorpack
Actor/Pack/Weapon_Bow_028.bactorpack,24608,content/Actor/Pack/Weapon_Bow_028.sbactorpack
Actor/Pack/Weapon_Bow_029.bactorpack,15072,content/Actor/Pack/Weapon_Bow_029.sbactorpack
Actor/Pack/Weapon_Bow_032.bactorpack,16320,content/Actor/Pack/Weapon_Bow_032.sbactorpack
Actor/Pack/Weapon_Bow_033.bactorpack,15168,content/Actor/Pack/Weapon_Bow_033.sbactorpack
Actor/Pack/Weapon_Bow_035.bactorpack,15168,content/Actor/Pack/Weapon_Bow_035.sbactorpack
Actor/Pack/Weapon_Bow_036.bactorpack,15168,content/Actor/Pack/Weapon_Bow_036.sbactorpack
Actor/Pack/Weapon_Bow_038.bactorpack,15072,content/Actor/Pack/Weapon_Bow_038.sbactorpack
Actor/Pack/Weapon_Lsword_001.bactorpack,12576,content/Actor/Pack/Weapon_Lsword_001.sbactorpack
Actor/Pack/Weapon_Lsword_002.bactorpack,12576,content/Actor/Pack/Weapon_Lsword_002.sbactorpack
Actor/Pack/Weapon_Lsword_003.bactorpack,12576,content/Actor/Pack/Weapon_Lsword_003.sbactorpack
Actor/Pack/Weapon_Lsword_013.bactorpack,17216,content/Actor/Pack/Weapon_Lsword_013.sbactorpack
Actor/Pack/Weapon_Lsword_014.bactorpack,17184,content/Actor/Pack/Weapon_Lsword_014.sbactorpack
Actor/Pack/Weapon_Lsword_015.bactorpack,17184,content/Actor/Pack/Weapon_Lsword_015.sbactorpack
Actor/Pack/Weapon_Lsword_016.bactorpack,21440,content/Actor/Pack/Weapon_Lsword_016.sbactorpack
Actor/Pack/Weapon_Lsword_017.bactorpack,21472,content/Actor/Pack/Weapon_Lsword_017.sbactorpack
Actor/Pack/Weapon_Lsword_018.bactorpack,21472,content/Actor/Pack/Weapon_Lsword_018.sbactorpack
Actor/Pack/Weapon_Lsword_024.bactorpack,12576,content/Actor/Pack/Weapon_Lsword_024.sbactorpack
Actor/Pack/Weapon_Lsword_027.bactorpack,12576,content/Actor/Pack/Weapon_Lsword_027.sbactorpack
Actor/Pack/Weapon_Lsword_029.bactorpack,12608,content/Actor/Pack/Weapon_Lsword_029.sbactorpack
Actor/Pack/Weapon_Lsword_033.bactorpack,21728,content/Actor/Pack/Weapon_Lsword_033.sbactorpack
Actor/Pack/Weapon_Lsword_034.bactorpack,13344,content/Actor/Pack/Weapon_Lsword_034.sbactorpack
Actor/Pack/Weapon_Lsword_035.bactorpack,13344,content/Actor/Pack/Weapon_Lsword_035.sbactorpack
Actor/Pack/Weapon_Lsword_036.bactorpack,12544,content/Actor/Pack/Weapon_Lsword_036.sbactorpack
Actor/Pack/Weapon_Lsword_037.bactorpack,12544,content/Actor/Pack/Weapon_Lsword_037.sbactorpack
Actor/Pack/Weapon_Lsword_041.bactorpack,12608,content/Actor/Pack/Weapon_Lsword_041.sbactorpack
Actor/Pack/Weapon_Lsword_047.bactorpack,12544,content/Actor/Pack/Weapon_Lsword_047.sbactorpack
Actor/Pack/Weapon_Lsword_051.bactorpack,13248,content/Actor/Pack/Weapon_Lsword_051.sbactorpack
Actor/Pack/Weapon_Lsword_054.bactorpack,12896,content/Actor/Pack/Weapon_Lsword_054.sbactorpack
Actor/Pack/Weapon_Lsword_055.bactorpack,12576,content/Actor/Pack/Weapon_Lsword_055.sbactorpack
Actor/Pack/Weapon_Shield_001.bactorpack,11680,content/Actor/Pack/Weapon_Shield_001.sbactorpack
Actor/Pack/Weapon_Shield_002.bactorpack,11744,content/Actor/Pack/Weapon_Shield_002.sbactorpack
Actor/Pack/Weapon_Shield_003.bactorpack,11680,content/Actor/Pack/Weapon_Shield_003.sbactorpack
Actor/Pack/Weapon_Shield_013.bactorpack,15776,content/Actor/Pack/Weapon_Shield_013.sbactorpack
Actor/Pack/Weapon_Shield_014.bactorpack,15744,content/Actor/Pack/Weapon_Shield_014.sbactorpack
Actor/Pack/Weapon_Shield_015.bactorpack,15712,content/Actor/Pack/Weapon_Shield_015.sbactorpack
Actor/Pack/Weapon_Shield_017.bactorpack,29024,content/Actor/Pack/Weapon_Shield_017.sbactorpack
Actor/Pack/Weapon_Shield_018.bactorpack,12448,content/Actor/Pack/Weapon_Shield_018.sbactorpack
Actor/Pack/Weapon_Shield_022.bactorpack,11680,content/Actor/Pack/Weapon_Shield_022.sbactorpack
Actor/Pack/Weapon_Shield_023.bactorpack,11648,content/Actor/Pack/Weapon_Shield_023.sbactorpack
Actor/Pack/Weapon_Shield_025.bactorpack,11648,content/Actor/Pack/Weapon_Shield_025.sbactorpack
Actor/Pack/Weapon_Shield_026.bactorpack,11712,content/Actor/Pack/Weapon_Shield_026.sbactorpack
Actor/Pack/Weapon_Shield_030.bactorpack,11584,content/Actor/Pack/Weapon_Shield_030.sbactorpack
Actor/Pack/Weapon_Shield_033.bactorpack,11648,content/Actor/Pack/Weapon_Shield_033.sbactorpack
Actor/Pack/Weapon_Shield_035.bactorpack,11712,content/Actor/Pack/Weapon_Shield_035.sbactorpack
Actor/Pack/Weapon_Shield_036.bactorpack,11648,content/Actor/Pack/Weapon_Shield_036.sbactorpack
Actor/Pack/Weapon_Shield_037.bactorpack,12032,content/Actor/Pack/Weapon_Shield_037.sbactorpack
Actor/Pack/Weapon_Shield_041.bactorpack,11744,content/Actor/Pack/Weapon_Shield_041.sbactorpack
Actor/Pack/Weapon_Shield_042.bactorpack,24768,content/Actor/Pack/Weapon_Shield_042.sbactorpack
Actor/Pack/Weapon_Spear_001.bactorpack,12608,content/Actor/Pack/Weapon_Spear_001.sbactorpack
Actor/Pack/Weapon_Spear_002.bactorpack,12608,content/Actor/Pack/Weapon_Spear_002.sbactorpack
Actor/Pack/Weapon_Spear_003.bactorpack,12672,content/Actor/Pack/Weapon_Spear_003.sbactorpack
Actor/Pack/Weapon_Spear_013.bactorpack,17280,content/Actor/Pack/Weapon_Spear_013.sbactorpack
Actor/Pack/Weapon_Spear_014.bactorpack,17248,content/Actor/Pack/Weapon_Spear_014.sbactorpack
Actor/Pack/Weapon_Spear_015.bactorpack,17248,content/Actor/Pack/Weapon_Spear_015.sbactorpack
Actor/Pack/Weapon_Spear_016.bactorpack,21600,content/Actor/Pack/Weapon_Spear_016.sbactorpack
Actor/Pack/Weapon_Spear_017.bactorpack,21664,content/Actor/Pack/Weapon_Spear_017.sbactorpack
Actor/Pack/Weapon_Spear_018.bactorpack,29184,content/Actor/Pack/Weapon_Spear_018.sbactorpack
Actor/Pack/Weapon_Spear_024.bactorpack,27040,content/Actor/Pack/Weapon_Spear_024.sbactorpack
Actor/Pack/Weapon_Spear_025.bactorpack,12576,content/Actor/Pack/Weapon_Spear_025.sbactorpack
Actor/Pack/Weapon_Spear_027.bactorpack,12608,content/Actor/Pack/Weapon_Spear_027.sbactorpack
Actor/Pack/Weapon_Spear_028.bactorpack,12640,content/Actor/Pack/Weapon_Spear_028.sbactorpack
Actor/Pack/Weapon_Spear_029.bactorpack,12640,content/Actor/Pack/Weapon_Spear_029.sbactorpack
Actor/Pack/Weapon_Spear_030.bactorpack,12576,content/Actor/Pack/Weapon_Spear_030.sbactorpack
Actor/Pack/Weapon_Spear_031.bactorpack,12544,content/Actor/Pack/Weapon_Spear_031.sbactorpack
Actor/Pack/Weapon_Spear_032.bactorpack,24544,content/Actor/Pack/Weapon_Spear_032.sbactorpack
Actor/Pack/Weapon_Spear_033.bactorpack,22720,content/Actor/Pack/Weapon_Spear_033.sbactorpack
Actor/Pack/Weapon_Spear_034.bactorpack,23840,content/Actor/Pack/Weapon_Spear_034.sbactorpack
Actor/Pack/Weapon_Spear_035.bactorpack,22720,content/Actor/Pack/Weapon_Spear_035.sbactorpack
Actor/Pack/Weapon_Spear_037.bactorpack,12672,content/Actor/Pack/Weapon_Spear_037.sbactorpack
Actor/Pack/Weapon_Spear_047.bactorpack,27008,content/Actor/Pack/Weapon_Spear_047.sbactorpack
Actor/Pack/Weapon_Spear_050.bactorpack,20032,content/Actor/Pack/Weapon_Spear_050.sbactorpack
Actor/Pack/Weapon_Sword_001.bactorpack,13216,content/Actor/Pack/Weapon_Sword_001.sbactorpack
Actor/Pack/Weapon_Sword_002.bactorpack,13248,content/Actor/Pack/Weapon_Sword_002.sbactorpack
Actor/Pack/Weapon_Sword_003.bactorpack,13216,content/Actor/Pack/Weapon_Sword_003.sbactorpack
Actor/Pack/Weapon_Sword_013.bactorpack,18688,content/Actor/Pack/Weapon_Sword_013.sbactorpack
Actor/Pack/Weapon_Sword_014.bactorpack,18688,content/Actor/Pack/Weapon_Sword_014.sbactorpack
Actor/Pack/Weapon_Sword_015.bactorpack,18688,content/Actor/Pack/Weapon_Sword_015.sbactorpack
Actor/Pack/Weapon_Sword_016.bactorpack,22048,content/Actor/Pack/Weapon_Sword_016.sbactorpack
Actor/Pack/Weapon_Sword_017.bactorpack,22112,content/Actor/Pack/Weapon_Sword_017.sbactorpack
Actor/Pack/Weapon_Sword_018.bactorpack,22176,content/Actor/Pack/Weapon_Sword_018.sbactorpack
Actor/Pack/Weapon_Sword_024.bactorpack,13280,content/Actor/Pack/Weapon_Sword_024.sbactorpack
Actor/Pack/Weapon_Sword_025.bactorpack,13120,content/Actor/Pack/Weapon_Sword_025.sbactorpack
Actor/Pack/Weapon_Sword_027.bactorpack,13184,content/Actor/Pack/Weapon_Sword_027.sbactorpack
Actor/Pack/Weapon_Sword_029.bactorpack,13184,content/Actor/Pack/Weapon_Sword_029.sbactorpack
Actor/Pack/Weapon_Sword_030.bactorpack,13184,content/Actor/Pack/Weapon_Sword_030.sbactorpack
Actor/Pack/Weapon_Sword_031.bactorpack,13152,content/Actor/Pack/Weapon_Sword_031.sbactorpack
Actor/Pack/Weapon_Sword_033.bactorpack,14016,content/Actor/Pack/Weapon_Sword_033.sbactorpack
Actor/Pack/Weapon_Sword_034.bactorpack,13952,content/Actor/Pack/Weapon_Sword_034.sbactorpack
Actor/Pack/Weapon_Sword_035.bactorpack,13952,content/Actor/Pack/Weapon_Sword_035.sbactorpack
Actor/Pack/Weapon_Sword_041.bactorpack,13216,content/Actor/Pack/Weapon_Sword_041.sbactorpack
Actor/Pack/Weapon_Sword_047.bactorpack,13152,content/Actor/Pack/Weapon_Sword_047.sbactorpack
Actor/Pack/Weapon_Sword_048.bactorpack,14016,content/Actor/Pack/Weapon_Sword_048.sbactorpack
Actor/Pack/Weapon_Sword_049.bactorpack,13984,content/Actor/Pack/Weapon_Sword_049.sbactorpack
Actor/Pack/Weapon_Sword_050.bactorpack,13984,content/Actor/Pack/Weapon_Sword_050.sbactorpack
Actor/Pack/Weapon_Sword_051.bactorpack,13024,content/Actor/Pack/Weapon_Sword_051.sbactorpack
Actor/Pack/Weapon_Sword_052.bactorpack,13504,content/Actor/Pack/Weapon_Sword_052.sbactorpack
Actor/Pack/Weapon_Sword_060.bactorpack,13984,content/Actor/Pack/Weapon_Sword_060.sbactorpack
Actor/Pack/Weapon_Sword_061.bactorpack,14016,content/Actor/Pack/Weapon_Sword_061.sbactorpack
Actor/Pack/Weapon_Sword_062.bactorpack,13984,content/Actor/Pack/Weapon_Sword_062.sbactorpack
Event/TwnObj_AncientOven_A_02.beventpack,114784,content/Event/TwnObj_AncientOven_A_02.sbeventpack
Model/Item_Feather.bfres,0,content/Model/Item_Feather.sbfres
Model/Item_Feather.Tex1.bfres,0,content/Model/Item_Feather.Tex1.sbfres
Model/Item_Feather.Tex2.bfres,0,content/Model/Item_Feather.Tex2.sbfres
Model/Item_Ore_Ancient.bfres,0,content/Model/Item_Ore_Ancient.sbfres
Model/Item_Ore_Ancient.Tex1.bfres,0,content/Model/Item_Ore_Ancient.Tex1.sbfres
Model/Item_Ore_Ancient.Tex2.bfres,0,content/Model/Item_Ore_Ancient.Tex2.sbfres
Model/Item_Ore_Coal.bfres,0,content/Model/Item_Ore_Coal.sbfres
Model/Item_Ore_Coal.Tex1.bfres,0,content/Model/Item_Ore_Coal.Tex1.sbfres
Model/Item_Ore_Coal.Tex2.bfres,0,content/Model/Item_Ore_Coal.Tex2.sbfres
Model/Item_Ore_Eldin.bfres,0,content/Model/Item_Ore_Eldin.sbfres
Model/Item_Ore_Eldin.Tex1.bfres,0,content/Model/Item_Ore_Eldin.Tex1.sbfres
Model/Item_Ore_Eldin.Tex2.bfres,0,content/Model/Item_Ore_Eldin.Tex2.sbfres
Model/Item_Ore_Gold.bfres,0,content/Model/Item_Ore_Gold.sbfres
Model/Item_Ore_Gold.Tex1.bfres,0,content/Model/Item_Ore_Gold.Tex1.sbfres
Model/Item_Ore_Gold.Tex2.bfres,0,content/Model/Item_Ore_Gold.Tex2.sbfres
Model/Item_Ore_Iron.bfres,0,content/Model/Item_Ore_Iron.sbfres
Model/Item_Ore_Iron.Tex1.bfres,0,content/Model/Item_Ore_Iron.Tex1.sbfres
Model/Item_Ore_Iron.Tex2.bfres,0,content/Model/Item_Ore_Iron.Tex2.sbfres
Model/Item_Ore_Silver.bfres,0,content/Model/Item_Ore_Silver.sbfres
Model/Item_Ore_Silver.Tex1.bfres,0,content/Model/Item_Ore_Silver.Tex1.sbfres
Model/Item_Ore_Silver.Tex2.bfres,0,content/Model/Item_Ore_Silver.Tex2.sbfres
Model/Item_Ore_Steel.bfres,0,content/Model/Item_Ore_Steel.sbfres
Model/Item_Ore_Steel.Tex1.bfres,0,content/Model/Item_Ore_Steel.Tex1.sbfres
Model/Item_Ore_Steel.Tex2.bfres,0,content/Model/Item_Ore_Steel.Tex2.sbfres
UI/StockItem/Item_Feather.bitemico,39348,content/UI/StockItem/Item_Feather.sbitemico
UI/StockItem/Item_Ore_Ancient.bitemico,39348,content/UI/StockItem/Item_Ore_Ancient.sbitemico
UI/StockItem/Item_Ore_Coal.bitemico,39348,content/UI/StockItem/Item_Ore_Coal.sbitemico
UI/StockItem/Item_Ore_Eldin.bitemico,39348,content/UI/StockItem/Item_Ore_Eldin.sbitemico
UI/StockItem/Item_Ore_Gold.bitemico,39348,content/UI/StockItem/Item_Ore_Gold.sbitemico
UI/StockItem/Item_Ore_Iron.bitemico,39348,content/UI/StockItem/Item_Ore_Iron.sbitemico
UI/StockItem/Item_Ore_Silver.bitemico,39348,content/UI/StockItem/Item_Ore_Silver.sbitemico
UI/StockItem/Item_Ore_Steel.bitemico,39348,content/UI/StockItem/Item_Ore_Steel.sbitemico
Actor/DropTable/Animal_BirdFire.bdrop,0,content/Actor/Pack/Animal_Cassowary_A.sbactorpack//Actor/DropTable/Animal_BirdFire.bdrop
Actor/DropTable/Animal_Bird.bdrop,0,content/Actor/Pack/Animal_Crow_A.sbactorpack//Actor/DropTable/Animal_Bird.bdrop
Actor/DropTable/Animal_Bird.bdrop,0,content/Actor/Pack/Animal_Gull_A.sbactorpack//Actor/DropTable/Animal_Bird.bdrop
Actor/DropTable/Animal_Bird_Sky.bdrop,0,content/Actor/Pack/Animal_Hawk_A.sbactorpack//Actor/DropTable/Animal_Bird_Sky.bdrop
Actor/DropTable/Animal_Bird.bdrop,0,content/Actor/Pack/Animal_Heron_A.sbactorpack//Actor/DropTable/Animal_Bird.bdrop
Actor/DropTable/Animal_Bird_Normal2.bdrop,0,content/Actor/Pack/Animal_Heron_B.sbactorpack//Actor/DropTable/Animal_Bird_Normal2.bdrop
Actor/DropTable/Animal_LittleBird.bdrop,0,content/Actor/Pack/Animal_LittleBird_A.sbactorpack//Actor/DropTable/Animal_LittleBird.bdrop
Actor/DropTable/Animal_LittleBird.bdrop,0,content/Actor/Pack/Animal_LittleBird_B.sbactorpack//Actor/DropTable/Animal_LittleBird.bdrop
Actor/DropTable/Animal_LittleBird.bdrop,0,content/Actor/Pack/Animal_LittleBird_C.sbactorpack//Actor/DropTable/Animal_LittleBird.bdrop
Actor/DropTable/Animal_LittleBird.bdrop,0,content/Actor/Pack/Animal_LittleBird_D.sbactorpack//Actor/DropTable/Animal_LittleBird.bdrop
Actor/DropTable/Animal_LittleBird.bdrop,0,content/Actor/Pack/Animal_LittleBird_E.sbactorpack//Actor/DropTable/Animal_LittleBird.bdrop
Actor/DropTable/Animal_LittleBird.bdrop,0,content/Actor/Pack/Animal_LittleBird_F.sbactorpack//Actor/DropTable/Animal_LittleBird.bdrop
Actor/DropTable/Animal_Bird.bdrop,0,content/Actor/Pack/Animal_Pigeon_A.sbactorpack//Actor/DropTable/Animal_Bird.bdrop
Actor/DropTable/Animal_Bird_Rare.bdrop,0,content/Actor/Pack/Animal_Pigeon_B.sbactorpack//Actor/DropTable/Animal_Bird_Rare.bdrop
Actor/DropTable/Enemy_Golem_Fire.bdrop,0,content/Actor/Pack/Enemy_Golem_Fire.sbactorpack//Actor/DropTable/Enemy_Golem_Fire.bdrop
Actor/DropTable/Enemy_Golem_Ice.bdrop,0,content/Actor/Pack/Enemy_Golem_Ice.sbactorpack//Actor/DropTable/Enemy_Golem_Ice.bdrop
Actor/DropTable/Enemy_Golem_Junior.bdrop,0,content/Actor/Pack/Enemy_Golem_Junior.sbactorpack//Actor/DropTable/Enemy_Golem_Junior.bdrop
Actor/DropTable/Enemy_Golem_Senior.bdrop,0,content/Actor/Pack/Enemy_Golem_Senior.sbactorpack//Actor/DropTable/Enemy_Golem_Senior.bdrop
Actor/GeneralParamList/Item_Bow_028_Broken.bgparamlist,0,content/Actor/Pack/Item_Bow_028_Broken.sbactorpack//Actor/GeneralParamList/Item_Bow_028_Broken.bgparamlist
Actor/ActorLink/Item_Bow_028_Broken.bxml,0,content/Actor/Pack/Item_Bow_028_Broken.sbactorpack//Actor/ActorLink/Item_Bow_028_Broken.bxml
Actor/GeneralParamList/Item_Feather.bgparamlist,0,content/Actor/Pack/Item_Feather.sbactorpack//Actor/GeneralParamList/Item_Feather.bgparamlist
Actor/ModelList/Item_Feather.bmodellist,0,content/Actor/Pack/Item_Feather.sbactorpack//Actor/ModelList/Item_Feather.bmodellist
Actor/ActorLink/Item_Feather.bxml,0,content/Actor/Pack/Item_Feather.sbactorpack//Actor/ActorLink/Item_Feather.bxml
Actor/GeneralParamList/Item_Lsword_054_Broken.bgparamlist,0,content/Actor/Pack/Item_Lsword_054_Broken.sbactorpack//Actor/GeneralParamList/Item_Lsword_054_Broken.bgparamlist
Actor/ActorLink/Item_Lsword_054_Broken.bxml,0,content/Actor/Pack/Item_Lsword_054_Broken.sbactorpack//Actor/ActorLink/Item_Lsword_054_Broken.bxml
Actor/Recipe/Item_Ore_Ancient.brecipe,0,content/Actor/Pack/Item_Ore_Ancient.sbactorpack//Actor/Recipe/Item_Ore_Ancient.brecipe
Actor/ActorLink/Item_Ore_Ancient.bxml,0,content/Actor/Pack/Item_Ore_Ancient.sbactorpack//Actor/ActorLink/Item_Ore_Ancient.bxml
Actor/GeneralParamList/Item_Ore_Ancient.bgparamlist,0,content/Actor/Pack/Item_Ore_Ancient.sbactorpack//Actor/GeneralParamList/Item_Ore_Ancient.bgparamlist
Actor/ModelList/Item_Ore_Ancient.bmodellist,0,content/Actor/Pack/Item_Ore_Ancient.sbactorpack//Actor/ModelList/Item_Ore_Ancient.bmodellist
Actor/GeneralParamList/Item_Ore_Coal.bgparamlist,0,content/Actor/Pack/Item_Ore_Coal.sbactorpack//Actor/GeneralParamList/Item_Ore_Coal.bgparamlist
Actor/ModelList/Item_Ore_Coal.bmodellist,0,content/Actor/Pack/Item_Ore_Coal.sbactorpack//Actor/ModelList/Item_Ore_Coal.bmodellist
Actor/ActorLink/Item_Ore_Coal.bxml,0,content/Actor/Pack/Item_Ore_Coal.sbactorpack//Actor/ActorLink/Item_Ore_Coal.bxml
Actor/ModelList/Item_Ore_Eldin.bmodellist,0,content/Actor/Pack/Item_Ore_Eldin.sbactorpack//Actor/ModelList/Item_Ore_Eldin.bmodellist
Actor/GeneralParamList/Item_Ore_Eldin.bgparamlist,0,content/Actor/Pack/Item_Ore_Eldin.sbactorpack//Actor/GeneralParamList/Item_Ore_Eldin.bgparamlist
Actor/ActorLink/Item_Ore_Eldin.bxml,0,content/Actor/Pack/Item_Ore_Eldin.sbactorpack//Actor/ActorLink/Item_Ore_Eldin.bxml
Actor/GeneralParamList/Item_Ore_Gold.bgparamlist,0,content/Actor/Pack/Item_Ore_Gold.sbactorpack//Actor/GeneralParamList/Item_Ore_Gold.bgparamlist
Actor/ActorLink/Item_Ore_Gold.bxml,0,content/Actor/Pack/Item_Ore_Gold.sbactorpack//Actor/ActorLink/Item_Ore_Gold.bxml
Actor/ModelList/Item_Ore_Gold.bmodellist,0,content/Actor/Pack/Item_Ore_Gold.sbactorpack//Actor/ModelList/Item_Ore_Gold.bmodellist
Actor/ModelList/Item_Ore_Iron.bmodellist,0,content/Actor/Pack/Item_Ore_Iron.sbactorpack//Actor/ModelList/Item_Ore_Iron.bmodellist
Actor/ActorLink/Item_Ore_Iron.bxml,0,content/Actor/Pack/Item_Ore_Iron.sbactorpack//Actor/ActorLink/Item_Ore_Iron.bxml
Actor/GeneralParamList/Item_Ore_Iron.bgparamlist,0,content/Actor/Pack/Item_Ore_Iron.sbactorpack//Actor/GeneralParamList/Item_Ore_Iron.bgparamlist
Actor/ActorLink/Item_Ore_Silver.bxml,0,content/Actor/Pack/Item_Ore_Silver.sbactorpack//Actor/ActorLink/Item_Ore_Silver.bxml
Actor/ModelList/Item_Ore_Silver.bmodellist,0,content/Actor/Pack/Item_Ore_Silver.sbactorpack//Actor/ModelList/Item_Ore_Silver.bmodellist
Actor/GeneralParamList/Item_Ore_Silver.bgparamlist,0,content/Actor/Pack/Item_Ore_Silver.sbactorpack//Actor/GeneralParamList/Item_Ore_Silver.bgparamlist
Actor/GeneralParamList/Item_Ore_Steel.bgparamlist,0,content/Actor/Pack/Item_Ore_Steel.sbactorpack//Actor/GeneralParamList/Item_Ore_Steel.bgparamlist
Actor/ModelList/Item_Ore_Steel.bmodellist,0,content/Actor/Pack/Item_Ore_Steel.sbactorpack//Actor/ModelList/Item_Ore_Steel.bmodellist
Actor/Recipe/Item_Ore_Steel.brecipe,0,content/Actor/Pack/Item_Ore_Steel.sbactorpack//Actor/Recipe/Item_Ore_Steel.brecipe
Actor/ActorLink/Item_Ore_Steel.bxml,0,content/Actor/Pack/Item_Ore_Steel.sbactorpack//Actor/ActorLink/Item_Ore_Steel.bxml
Actor/GeneralParamList/Item_Shield_037_Broken.bgparamlist,0,content/Actor/Pack/Item_Shield_037_Broken.sbactorpack//Actor/GeneralParamList/Item_Shield_037_Broken.bgparamlist
Actor/ActorLink/Item_Shield_037_Broken.bxml,0,content/Actor/Pack/Item_Shield_037_Broken.sbactorpack//Actor/ActorLink/Item_Shield_037_Broken.bxml
Actor/ActorLink/Item_Spear_050_Broken.bxml,0,content/Actor/Pack/Item_Spear_050_Broken.sbactorpack//Actor/ActorLink/Item_Spear_050_Broken.bxml
Actor/GeneralParamList/Item_Spear_050_Broken.bgparamlist,0,content/Actor/Pack/Item_Spear_050_Broken.sbactorpack//Actor/GeneralParamList/Item_Spear_050_Broken.bgparamlist
Actor/ActorLink/Item_Sword_052_Broken.bxml,0,content/Actor/Pack/Item_Sword_052_Broken.sbactorpack//Actor/ActorLink/Item_Sword_052_Broken.bxml
Actor/GeneralParamList/Item_Sword_052_Broken.bgparamlist,0,content/Actor/Pack/Item_Sword_052_Broken.sbactorpack//Actor/GeneralParamList/Item_Sword_052_Broken.bgparamlist
Actor/Recipe/Obj_ArrowBundle_A_01.brecipe,0,content/Actor/Pack/Obj_ArrowBundle_A_01.sbactorpack//Actor/Recipe/Obj_ArrowBundle_A_01.brecipe
Actor/Recipe/Obj_ArrowBundle_A_02.brecipe,0,content/Actor/Pack/Obj_ArrowBundle_A_02.sbactorpack//Actor/Recipe/Obj_ArrowBundle_A_02.brecipe
Actor/Recipe/Obj_ArrowNormal_A_01.brecipe,0,content/Actor/Pack/Obj_ArrowNormal_A_01.sbactorpack//Actor/Recipe/Obj_ArrowNormal_A_01.brecipe
Actor/Recipe/Obj_BombArrow_A_01.brecipe,0,content/Actor/Pack/Obj_BombArrow_A_01.sbactorpack//Actor/Recipe/Obj_BombArrow_A_01.brecipe
Actor/Recipe/Obj_BombArrow_A_02.brecipe,0,content/Actor/Pack/Obj_BombArrow_A_02.sbactorpack//Actor/Recipe/Obj_BombArrow_A_02.brecipe
Actor/Recipe/Obj_BombArrow_A_03.brecipe,0,content/Actor/Pack/Obj_BombArrow_A_03.sbactorpack//Actor/Recipe/Obj_BombArrow_A_03.brecipe
Actor/Recipe/Obj_BombArrow_A_04.brecipe,0,content/Actor/Pack/Obj_BombArrow_A_04.sbactorpack//Actor/Recipe/Obj_BombArrow_A_04.brecipe
Actor/Recipe/Obj_ElectricArrow_A_01.brecipe,0,content/Actor/Pack/Obj_ElectricArrow_A_01.sbactorpack//Actor/Recipe/Obj_ElectricArrow_A_01.brecipe
Actor/Recipe/Obj_ElectricArrow_A_02.brecipe,0,content/Actor/Pack/Obj_ElectricArrow_A_02.sbactorpack//Actor/Recipe/Obj_ElectricArrow_A_02.brecipe
Actor/Recipe/Obj_ElectricArrow_A_03.brecipe,0,content/Actor/Pack/Obj_ElectricArrow_A_03.sbactorpack//Actor/Recipe/Obj_ElectricArrow_A_03.brecipe
Actor/Recipe/Obj_FireArrow_A_01.brecipe,0,content/Actor/Pack/Obj_FireArrow_A_01.sbactorpack//Actor/Recipe/Obj_FireArrow_A_01.brecipe
Actor/Recipe/Obj_FireArrow_A_02.brecipe,0,content/Actor/Pack/Obj_FireArrow_A_02.sbactorpack//Actor/Recipe/Obj_FireArrow_A_02.brecipe
